pl_name,hostname,disc_year,soltype,pl_orbper,sy_dist,disc_facility
CoRoT-27 b,CoRoT-27,2014,Published Confirmed,3.57532,1010.28,CoRoT
CoRoT-28 b,CoRoT-28,2015,Published Confirmed,5.20851,766.183,CoRoT
CoRoT-28 b,CoRoT-28,2015,Published Confirmed,5.20851,766.183,CoRoT
CoRoT-29 b,CoRoT-29,2015,Published Confirmed,2.85057,806.507,CoRoT
CoRoT-29 b,CoRoT-29,2015,Published Confirmed,2.85057,806.507,CoRoT
CoRoT-29 b,CoRoT-29,2015,Published Confirmed,2.8505615,806.507,CoRoT
CoRoT-3 b,CoRoT-3,2008,Published Confirmed,4.2567994,768.771,CoRoT
CoRoT-3 b,CoRoT-3,2008,Published Confirmed,4.2567994,768.771,CoRoT
CoRoT-3 b,CoRoT-3,2008,Published Confirmed,,768.771,CoRoT
CoRoT-3 b,CoRoT-3,2008,Published Confirmed,4.2567994,768.771,CoRoT
CoRoT-3 b,CoRoT-3,2008,Published Confirmed,4.2568,768.771,CoRoT
CoRoT-30 b,CoRoT-30,2020,Published Confirmed,9.06005,1032.23,CoRoT
CoRoT-31 b,CoRoT-31,2020,Published Confirmed,4.62941,2005.76,CoRoT
CoRoT-35 b,CoRoT-35,2022,Published Confirmed,3.22748,1123.21,CoRoT
CoRoT-36 b,CoRoT-36,2022,Published Confirmed,5.616531,925.958,CoRoT
CoRoT-4 b,CoRoT-4,2008,Published Confirmed,9.20205,726.412,CoRoT
CoRoT-4 b,CoRoT-4,2008,Published Confirmed,9.20205,726.412,CoRoT
CoRoT-4 b,CoRoT-4,2008,Published Confirmed,9.20205,726.412,CoRoT
CoRoT-4 b,CoRoT-4,2008,TESS Project Candidate,9.20164964,726.412,CoRoT
CoRoT-5 b,CoRoT-5,2009,Published Confirmed,4.0378962,882.472,CoRoT
CoRoT-5 b,CoRoT-5,2009,Published Confirmed,4.0378962,882.472,CoRoT
CoRoT-5 b,CoRoT-5,2009,TESS Project Candidate,4.03790124,882.472,CoRoT
CoRoT-5 b,CoRoT-5,2009,Published Confirmed,4.0379156,882.472,CoRoT
CoRoT-5 b,CoRoT-5,2009,Published Confirmed,4.0378962,882.472,CoRoT
CoRoT-5 b,CoRoT-5,2009,Published Confirmed,4.0379156,882.472,CoRoT
CoRoT-6 b,CoRoT-6,2009,Published Confirmed,8.886593,645.294,CoRoT
CoRoT-6 b,CoRoT-6,2009,Published Confirmed,8.886593,645.294,CoRoT
CoRoT-6 b,CoRoT-6,2009,Published Confirmed,8.8866287,645.294,CoRoT
CoRoT-6 b,CoRoT-6,2009,Published Confirmed,8.886593,645.294,CoRoT
CoRoT-7 b,CoRoT-7,2009,Published Confirmed,0.853585,159.906,CoRoT
CoRoT-7 b,CoRoT-7,2009,Published Confirmed,0.8535,159.906,CoRoT
CoRoT-7 b,CoRoT-7,2009,Published Confirmed,0.853585,159.906,CoRoT
CoRoT-7 b,CoRoT-7,2009,Published Confirmed,0.854,159.906,CoRoT
CoRoT-7 b,CoRoT-7,2009,Published Confirmed,0.85359163,159.906,CoRoT
CoRoT-7 b,CoRoT-7,2009,Published Confirmed,0.853585,159.906,CoRoT
CoRoT-7 b,CoRoT-7,2009,Published Confirmed,0.85359159,159.906,CoRoT
CoRoT-7 b,CoRoT-7,2009,Published Confirmed,0.85359165,159.906,CoRoT
CoRoT-7 c,CoRoT-7,2009,Published Confirmed,3.697,159.906,CoRoT
CoRoT-7 c,CoRoT-7,2009,Published Confirmed,3.7,159.906,CoRoT
CoRoT-7 c,CoRoT-7,2009,Published Confirmed,3.698,159.906,CoRoT
CoRoT-7 d,CoRoT-7,2022,Published Confirmed,8.966,159.906,La Silla Observatory
CoRoT-8 b,CoRoT-8,2010,Published Confirmed,6.21229,322.037,CoRoT
CoRoT-8 b,CoRoT-8,2010,Published Confirmed,6.21229,322.037,CoRoT
CoRoT-8 b,CoRoT-8,2010,Published Confirmed,6.212445,322.037,CoRoT
CoRoT-8 b,CoRoT-8,2010,Published Confirmed,6.212381,322.037,CoRoT
CoRoT-9 b,CoRoT-9,2009,Published Confirmed,95.272656,412.98,CoRoT
CoRoT-9 b,CoRoT-9,2009,Published Confirmed,95.2738,412.98,CoRoT
CoRoT-9 b,CoRoT-9,2009,Published Confirmed,95.2738,412.98,CoRoT
CoRoT-9 b,CoRoT-9,2009,Published Confirmed,95.272656,412.98,CoRoT
CoRoT-9 b,CoRoT-9,2009,Published Confirmed,95.272725,412.98,CoRoT
CoRoTID 223977153 b,CoRoTID 223977153,2017,Published Confirmed,6.7183678,576.683,CoRoT
CoRoTID 223977153 b,CoRoTID 223977153,2017,Published Confirmed,6.71837,576.683,CoRoT
DE CVn b,DE CVn,2018,Published Confirmed,4098.1,30.5225,Multiple Facilities
DENIS-P J082303.1-491201 b,DENIS-P J082303.1-491201,2013,Published Confirmed,246.36,,Paranal Observatory
DH Tau b,DH Tau,2004,Published Confirmed,,134.846,Subaru Telescope
DH Tau b,DH Tau,2004,Published Confirmed,,134.846,Subaru Telescope
DMPP-1 b,DMPP-1,2019,Published Confirmed,18.57,62.5388,La Silla Observatory
DMPP-1 c,DMPP-1,2019,Published Confirmed,6.584,62.5388,La Silla Observatory
DMPP-1 d,DMPP-1,2019,Published Confirmed,2.882,62.5388,La Silla Observatory
DMPP-1 e,DMPP-1,2019,Published Confirmed,5.516,62.5388,La Silla Observatory
DMPP-2 b,DMPP-2,2019,Published Confirmed,5.2072,137.94,Multiple Facilities
DMPP-3 A b,DMPP-3 A,2019,Published Confirmed,6.6732,45.23,La Silla Observatory
DMPP-3 A b,DMPP-3 A,2019,Published Confirmed,6.6736,45.23,La Silla Observatory
DMPP-4 b,DMPP-4,2023,Published Confirmed,3.4982,25.3284,Multiple Observatories
DP Leo b,DP Leo,2009,Published Confirmed,8693.0,305.684,Yunnan Astronomical Observatory
DP Leo b,DP Leo,2009,Published Confirmed,10220.0,305.684,Yunnan Astronomical Observatory
DS Tuc A b,DS Tuc A,2019,Published Confirmed,8.1387,44.0622,Transiting Exoplanet Survey Satellite (TESS)
DS Tuc A b,DS Tuc A,2019,Published Confirmed,8.138268,44.0622,Transiting Exoplanet Survey Satellite (TESS)
DS Tuc A b,DS Tuc A,2019,TESS Project Candidate,8.13822434,44.0622,Transiting Exoplanet Survey Satellite (TESS)
EPIC 201170410.02,EPIC 201170410,2020,Published Confirmed,6.7987,,K2
EPIC 201238110 b,EPIC 201238110,2019,Published Candidate,28.1696,159.259,K2
EPIC 201238110 b,EPIC 201238110,2019,Published Confirmed,28.1656,159.259,K2
EPIC 201427007 b,EPIC 201427007,2021,Published Confirmed,0.72091,706.391,K2
EPIC 201497682 b,EPIC 201497682,2019,Published Confirmed,2.13174,253.026,K2
EPIC 201595106 b,EPIC 201595106,2021,Published Candidate,0.87703,232.1,K2
EPIC 201595106 b,EPIC 201595106,2021,Published Candidate,0.877183,232.1,K2
EPIC 201595106 b,EPIC 201595106,2021,Published Confirmed,0.877214,232.1,K2
EPIC 201615463 c,K2-166,2019,Published Confirmed,3.80464,476.882,K2
EPIC 201754305 d,K2-16,2019,Published Confirmed,2.71578,334.967,K2
EPIC 201757695.02,EPIC 201757695,2020,Published Confirmed,2.0478,,K2
EPIC 201833600 c,K2-50,2019,Published Confirmed,3.96151,257.443,K2
EPIC 201833600 c,K2-50,2019,Published Candidate,3.96165,257.443,K2
EPIC 201841433 b,EPIC 201841433,2019,Published Confirmed,4.1698,436.488,K2
EPIC 201841433 b,EPIC 201841433,2019,Published Confirmed,4.16959,436.488,K2
EPIC 201841433 b,EPIC 201841433,2019,Published Candidate,4.16888,436.488,K2
EPIC 205950854 c,K2-168,2019,Published Confirmed,8.050722,243.935,K2
EPIC 205950854 c,K2-168,2019,Published Candidate,8.0516,243.935,K2
EPIC 205950854 c,K2-168,2019,Published Confirmed,8.0468,243.935,K2
EPIC 206024342 b,EPIC 206024342,2019,Published Candidate,4.50717,369.888,K2
EPIC 206024342 b,EPIC 206024342,2019,Published Confirmed,4.50756,369.888,K2
EPIC 206024342 c,EPIC 206024342,2021,Published Confirmed,0.911724,369.888,K2
EPIC 206024342 c,EPIC 206024342,2021,Published Candidate,0.9116567,369.888,K2
EPIC 206024342 c,EPIC 206024342,2021,Published Candidate,0.911618,369.888,K2
EPIC 206024342 d,EPIC 206024342,2021,Published Candidate,14.637,369.888,K2
EPIC 206024342 d,EPIC 206024342,2021,Published Candidate,14.6435,369.888,K2
EPIC 206024342 d,EPIC 206024342,2021,Published Confirmed,14.647531,369.888,K2
EPIC 206024342 d,EPIC 206024342,2021,Published Candidate,14.641541,369.888,K2
EPIC 206032309 b,EPIC 206032309,2019,Published Confirmed,2.87814,161.365,K2
EPIC 206042996 b,EPIC 206042996,2019,Published Confirmed,5.29711,451.769,K2
EPIC 206042996 b,EPIC 206042996,2019,Published Confirmed,5.2986,451.769,K2
EPIC 206042996 b,EPIC 206042996,2019,Published Candidate,5.29853,451.769,K2
EPIC 206042996 c,EPIC 206042996,2021,Published Confirmed,0.354884,451.769,K2
EPIC 206042996 c,EPIC 206042996,2021,Published Candidate,0.35490972,451.769,K2
EPIC 206215704 b,EPIC 206215704,2019,Published Confirmed,2.255436,109.888,K2
EPIC 206215704 b,EPIC 206215704,2019,Published Candidate,2.25558,109.888,K2
EPIC 206215704 b,EPIC 206215704,2019,Published Confirmed,2.25372,109.888,K2
EPIC 206317286 b,EPIC 206317286,2019,Published Candidate,1.58316,314.35,K2
EPIC 206317286 b,EPIC 206317286,2019,Published Confirmed,1.58252,314.35,K2
EPIC 206317286 c,EPIC 206317286,2022,Published Candidate,17.501662,314.35,K2
EPIC 206317286 c,EPIC 206317286,2022,Published Confirmed,17.515472,314.35,K2
EPIC 206317286 c,EPIC 206317286,2022,Published Candidate,17.5125,314.35,K2
EPIC 211822797 b,EPIC 211822797,2016,Published Confirmed,21.169861,186.197,K2
EPIC 211822797 b,EPIC 211822797,2016,Published Confirmed,21.169619,186.197,K2
EPIC 211822797 b,EPIC 211822797,2016,Published Confirmed,21.1701963,186.197,K2
EPIC 211822797 b,EPIC 211822797,2016,Published Candidate,21.1686,186.197,K2
EPIC 211822797 b,EPIC 211822797,2016,Published Candidate,21.17623917,186.197,K2
EPIC 211822797 b,EPIC 211822797,2016,Published Candidate,21.1595,186.197,K2
EPIC 211945201 b,EPIC 211945201,2018,Published Candidate,19.491795,181.69,K2
EPIC 211945201 b,EPIC 211945201,2018,Published Candidate,19.50735025,181.69,K2
EPIC 211945201 b,EPIC 211945201,2018,Published Candidate,19.492132,181.69,K2
EPIC 211945201 b,EPIC 211945201,2018,Published Candidate,19.49183,181.69,K2
EPIC 211945201 b,EPIC 211945201,2018,TESS Project Candidate,19.4921473,181.69,K2
EPIC 211945201 b,EPIC 211945201,2018,Published Confirmed,19.49213,181.69,K2
EPIC 211945201 b,EPIC 211945201,2018,Published Confirmed,19.49221,181.69,K2
EPIC 211945201 b,EPIC 211945201,2018,Published Confirmed,19.4921498,181.69,K2
EPIC 211945201 b,EPIC 211945201,2018,Published Candidate,19.491965,181.69,K2
EPIC 211945201 b,EPIC 211945201,2018,Published Candidate,19.491,181.69,K2
EPIC 212297394 b,EPIC 212297394,2019,Published Confirmed,2.289363,418.395,K2
EPIC 212297394 b,EPIC 212297394,2019,Published Candidate,2.28896,418.395,K2
EPIC 212297394 b,EPIC 212297394,2019,Published Confirmed,2.28943,418.395,K2
EPIC 212297394 c,EPIC 212297394,2016,Published Candidate,5.213,418.395,K2
EPIC 212297394 c,EPIC 212297394,2016,Published Confirmed,5.213965,418.395,K2
EPIC 212297394 c,EPIC 212297394,2016,Published Candidate,5.21378,418.395,K2
EPIC 212424622 b,EPIC 212424622,2019,Published Confirmed,18.0983,611.804,K2
EPIC 212424622 b,EPIC 212424622,2019,Published Candidate,18.0971,611.804,K2
EPIC 212499991 b,EPIC 212499991,2019,Published Confirmed,34.885,283.29,K2
EPIC 212587672 b,EPIC 212587672,2019,Published Confirmed,15.28078,320.07,K2
EPIC 212587672 b,EPIC 212587672,2019,Published Candidate,15.2841,320.07,K2
EPIC 212587672 b,EPIC 212587672,2019,Published Confirmed,15.2841,320.07,K2
EPIC 212587672 c,EPIC 212587672,2016,Published Candidate,23.2259,320.07,K2
EPIC 212587672 c,EPIC 212587672,2016,Published Candidate,23.226001,320.07,K2
EPIC 212587672 c,EPIC 212587672,2016,Published Candidate,23.24110566,320.07,K2
EPIC 212587672 c,EPIC 212587672,2016,Published Confirmed,23.228555,320.07,K2
EPIC 212587672 c,EPIC 212587672,2016,Published Candidate,23.226,320.07,K2
EPIC 212587672 c,EPIC 212587672,2016,Published Candidate,23.226,320.07,K2
EPIC 212624936 b,EPIC 212624936,2021,Published Confirmed,0.578657,561.929,K2
EPIC 212624936 c,EPIC 212624936,2021,Published Confirmed,11.811437,561.929,K2
EPIC 212624936 c,EPIC 212624936,2021,Published Candidate,11.81387,561.929,K2
EPIC 212737443 b,EPIC 212737443,2019,Published Candidate,13.603,336.25,K2
EPIC 212737443 b,EPIC 212737443,2019,Published Candidate,13.60697954,336.25,K2
EPIC 212737443 b,EPIC 212737443,2019,Published Confirmed,13.603,336.25,K2
EPIC 212737443 c,EPIC 212737443,2019,Published Confirmed,65.55,336.25,K2
EPIC 220492298 b,EPIC 220492298,2021,Published Confirmed,0.762406,624.512,K2
EPIC 220554210 c,K2-282,2019,Published Confirmed,0.70531,496.289,K2
EPIC 220554210 c,K2-282,2019,Published Confirmed,0.70531,496.289,K2
EPIC 220554210 c,K2-282,2019,Published Candidate,0.705386,496.289,K2
EPIC 220674823 b,EPIC 220674823,2016,Published Confirmed,0.571336,244.59,K2
EPIC 220674823 b,EPIC 220674823,2016,Published Confirmed,0.571292,244.59,K2
EPIC 220674823 b,EPIC 220674823,2016,Published Candidate,0.571285,244.59,K2
EPIC 220674823 b,EPIC 220674823,2016,Published Confirmed,0.571212,244.59,K2
EPIC 220674823 b,EPIC 220674823,2016,Published Confirmed,0.571299,244.59,K2
EPIC 220674823 b,EPIC 220674823,2016,Published Confirmed,0.571,244.59,K2
EPIC 220674823 b,EPIC 220674823,2016,Published Confirmed,0.571308,244.59,K2
EPIC 220674823 b,EPIC 220674823,2016,Published Candidate,0.571336,244.59,K2
EPIC 220674823 b,EPIC 220674823,2016,Published Confirmed,0.571331,244.59,K2
EPIC 220674823 b,EPIC 220674823,2016,Published Confirmed,0.571292,244.59,K2
EPIC 220674823 c,EPIC 220674823,2016,Published Confirmed,13.334615,244.59,K2
EPIC 220674823 c,EPIC 220674823,2016,Published Confirmed,13.341245,244.59,K2
EPIC 220674823 c,EPIC 220674823,2016,Published Confirmed,13.339079,244.59,K2
EPIC 220674823 c,EPIC 220674823,2016,Published Confirmed,13.3387,244.59,K2
EPIC 220674823 c,EPIC 220674823,2016,Published Candidate,13.33877,244.59,K2
EPIC 220674823 c,EPIC 220674823,2016,Published Candidate,13.338687,244.59,K2
EPIC 220674823 c,EPIC 220674823,2016,Published Confirmed,13.3397,244.59,K2
EPIC 220674823 c,EPIC 220674823,2016,Published Confirmed,13.339746,244.59,K2
EPIC 220674823 c,EPIC 220674823,2016,Published Confirmed,13.3397,244.59,K2
EPIC 228836835 b,EPIC 228836835,2021,Published Confirmed,0.728113,150.124,K2
EPIC 228836835 b,EPIC 228836835,2021,Published Candidate,0.72813,150.124,K2
EPIC 229004835 b,EPIC 229004835,2023,Published Confirmed,16.141132,121.971,K2
EPIC 229004835 b,EPIC 229004835,2023,Published Candidate,16.13655,121.971,K2
EPIC 229004835 b,EPIC 229004835,2023,Published Candidate,16.140442,121.971,K2
EPIC 246851721 b,EPIC 246851721,2018,Published Confirmed,6.180235,372.632,K2
EPIC 246851721 b,EPIC 246851721,2018,Published Confirmed,6.1802679,372.632,K2
EPIC 246851721 b,EPIC 246851721,2018,TESS Project Candidate,6.1802675,372.632,K2
EPIC 248847494 b,EPIC 248847494,2018,Published Confirmed,3650.0,551.886,K2
EPIC 249893012 b,EPIC 249893012,2020,Published Confirmed,3.5951,321.296,K2
EPIC 249893012 c,EPIC 249893012,2020,Published Confirmed,15.624,321.296,K2
EPIC 249893012 d,EPIC 249893012,2020,Published Confirmed,35.747,321.296,K2
FU Tau b,FU Tau,2008,Published Confirmed,,,Spitzer Space Telescope
G 264-012 b,G 264-012,2021,Published Confirmed,2.30538,16.009,Calar Alto Observatory
G 264-012 c,G 264-012,2021,Published Confirmed,8.0518,16.009,Calar Alto Observatory
G 9-40 b,G 9-40,2019,TESS Project Candidate,5.7459945,27.9276,K2
G 9-40 b,G 9-40,2019,Published Confirmed,5.7459996,27.9276,K2
G 9-40 b,G 9-40,2019,Published Confirmed,5.746007,27.9276,K2
G 9-40 b,G 9-40,2019,Published Candidate,5.745912,27.9276,K2
GJ 1002 b,GJ 1002,2022,Published Confirmed,10.3465,4.84867,Multiple Observatories
GJ 1002 c,GJ 1002,2022,Published Confirmed,21.202,4.84867,Multiple Observatories
GJ 1061 b,GJ 1061,2020,Published Confirmed,3.204,3.67278,La Silla Observatory
GJ 1061 c,GJ 1061,2020,Published Confirmed,6.689,3.67278,La Silla Observatory
GJ 1061 d,GJ 1061,2020,Published Confirmed,13.031,3.67278,La Silla Observatory
GJ 1132 b,GJ 1132,2015,Published Confirmed,,12.613,Cerro Tololo Inter-American Observatory
GJ 1132 b,GJ 1132,2015,Published Confirmed,1.628931,12.613,Cerro Tololo Inter-American Observatory
GJ 1132 b,GJ 1132,2015,Published Confirmed,1.6289287,12.613,Cerro Tololo Inter-American Observatory
GJ 1132 b,GJ 1132,2015,Published Confirmed,1.6289304,12.613,Cerro Tololo Inter-American Observatory
GJ 1132 b,GJ 1132,2015,TESS Project Candidate,1.6289322,12.613,Cerro Tololo Inter-American Observatory
GJ 1132 b,GJ 1132,2015,Published Confirmed,1.62893,12.613,Cerro Tololo Inter-American Observatory
GJ 1132 c,GJ 1132,2018,Published Confirmed,8.929,12.613,La Silla Observatory
GJ 1148 b,GJ 1148,2010,Published Confirmed,41.38,11.0143,W. M. Keck Observatory
GJ 1148 b,GJ 1148,2010,Published Confirmed,41.397,11.0143,W. M. Keck Observatory
GJ 1148 b,GJ 1148,2010,Published Confirmed,41.375,11.0143,W. M. Keck Observatory
GJ 1148 c,GJ 1148,2017,Published Confirmed,532.58,11.0143,Calar Alto Observatory
GJ 1148 c,GJ 1148,2017,Published Confirmed,535.9,11.0143,Calar Alto Observatory
GJ 1151 c,GJ 1151,2023,Published Confirmed,389.7,8.03625,Multiple Facilities
GJ 1214 b,GJ 1214,2009,Published Confirmed,1.58040481,14.6427,MEarth Project
GJ 1214 b,GJ 1214,2009,Published Confirmed,1.58040417,14.6427,MEarth Project
GJ 1214 b,GJ 1214,2009,Published Confirmed,1.58040482,14.6427,MEarth Project
GJ 1214 b,GJ 1214,2009,Published Confirmed,,14.6427,MEarth Project
GJ 1214 b,GJ 1214,2009,Published Confirmed,1.5804043,14.6427,MEarth Project
GJ 1214 b,GJ 1214,2009,Published Confirmed,1.5804049,14.6427,MEarth Project
GJ 1214 b,GJ 1214,2009,Published Confirmed,1.58040465,14.6427,MEarth Project
GJ 1214 b,GJ 1214,2009,Published Confirmed,1.58040457,14.6427,MEarth Project
GJ 1214 b,GJ 1214,2009,Published Confirmed,1.58040835,14.6427,MEarth Project
GJ 1214 b,GJ 1214,2009,Published Confirmed,1.58040454,14.6427,MEarth Project
GJ 1214 b,GJ 1214,2009,Published Confirmed,1.58040482,14.6427,MEarth Project
GJ 1214 b,GJ 1214,2009,Published Confirmed,1.58040487,14.6427,MEarth Project
GJ 1214 b,GJ 1214,2009,Published Confirmed,1.58040433,14.6427,MEarth Project
GJ 1214 b,GJ 1214,2009,Published Confirmed,1.58040456,14.6427,MEarth Project
GJ 1214 b,GJ 1214,2009,Published Confirmed,1.58040494,14.6427,MEarth Project
GJ 1214 b,GJ 1214,2009,Published Confirmed,1.58040481,14.6427,MEarth Project
GJ 1214 b,GJ 1214,2009,Published Confirmed,1.5803925,14.6427,MEarth Project
GJ 1252 b,GJ 1252,2020,Published Confirmed,0.5182416,20.373,Transiting Exoplanet Survey Satellite (TESS)
GJ 1252 b,GJ 1252,2020,Published Confirmed,0.5182418,20.373,Transiting Exoplanet Survey Satellite (TESS)
GJ 1252 b,GJ 1252,2020,TESS Project Candidate,0.51823846,20.373,Transiting Exoplanet Survey Satellite (TESS)
GJ 1252 b,GJ 1252,2020,Published Confirmed,0.5182331,20.373,Transiting Exoplanet Survey Satellite (TESS)
GJ 1252 b,GJ 1252,2020,Published Confirmed,0.5182349,20.373,Transiting Exoplanet Survey Satellite (TESS)
GJ 1252 b,GJ 1252,2020,Published Confirmed,0.5182464,20.373,Transiting Exoplanet Survey Satellite (TESS)
GJ 1265 b,GJ 1265,2018,Published Confirmed,3.6511,10.2525,Calar Alto Observatory
GJ 143 b,GJ 143,2019,TESS Project Candidate,35.6134391,16.32,Transiting Exoplanet Survey Satellite (TESS)
GJ 143 b,GJ 143,2019,Published Confirmed,35.589,16.32,Transiting Exoplanet Survey Satellite (TESS)
GJ 143 b,GJ 143,2019,Published Confirmed,35.61253,16.32,Transiting Exoplanet Survey Satellite (TESS)
GJ 15 A b,GJ 15 A,2014,Published Confirmed,11.4432,3.56228,W. M. Keck Observatory
GJ 15 A b,GJ 15 A,2014,Published Confirmed,11.4433,3.56228,W. M. Keck Observatory
GJ 15 A b,GJ 15 A,2014,Published Confirmed,11.4407,3.56228,W. M. Keck Observatory
GJ 15 A c,GJ 15 A,2018,Published Confirmed,7600.0,3.56228,Roque de los Muchachos Observatory
GJ 160.2 b,GJ 160.2,2014,Published Confirmed,5.2354,25.8557,Multiple Observatories
GJ 163 b,GJ 163,2013,Published Confirmed,8.63182,15.1285,La Silla Observatory
GJ 163 c,GJ 163,2013,Published Confirmed,25.63058,15.1285,La Silla Observatory
GJ 163 d,GJ 163,2013,Published Confirmed,603.95116,15.1285,La Silla Observatory
GJ 179 b,GJ 179,2009,Published Confirmed,2333.0,12.356,W. M. Keck Observatory
GJ 179 b,GJ 179,2009,Published Confirmed,2288.0,12.356,W. M. Keck Observatory
GJ 179 b,GJ 179,2009,Published Confirmed,2303.0,12.356,W. M. Keck Observatory
GJ 180 b,GJ 180,2014,Published Confirmed,17.133,11.9407,Multiple Observatories
GJ 180 b,GJ 180,2014,Published Confirmed,17.38,11.9407,Multiple Observatories
GJ 180 c,GJ 180,2014,Published Confirmed,24.329,11.9407,Multiple Observatories
GJ 180 d,GJ 180,2020,Published Confirmed,106.3,11.9407,Multiple Facilities
GJ 2030 b,GJ 2030,2022,Published Confirmed,2.38129,37.0788,Multiple Observatories
GJ 2030 c,GJ 2030,2022,Published Confirmed,25533.11353,37.0788,Multiple Observatories
GJ 2056 b,GJ 2056,2020,Published Confirmed,69.971,28.4434,Multiple Observatories
GJ 229 A c,GJ 229,2020,Published Confirmed,121.93268,5.75624,Multiple Facilities
GJ 229 A c,GJ 229,2020,Published Confirmed,121.995,5.75624,Multiple Facilities
GJ 229 b,GJ 229,2014,Published Confirmed,579.47495,5.75624,Multiple Observatories
GJ 229 b,GJ 229,2014,Published Confirmed,471.0,5.75624,Multiple Observatories
GJ 229 b,GJ 229,2014,Published Confirmed,526.115,5.75624,Multiple Observatories
GJ 251 b,GJ 251,2020,Published Confirmed,14.238,5.58057,W. M. Keck Observatory
GJ 27.1 b,GJ 27.1,2014,Published Confirmed,15.819,23.6062,Multiple Observatories
GJ 273 b,GJ 273,2017,Published Confirmed,18.6498,5.921535,La Silla Observatory
GJ 273 c,GJ 273,2017,Published Confirmed,4.7234,5.921535,La Silla Observatory
GJ 3021 b,GJ 3021,2000,Published Confirmed,133.71,17.5559,La Silla Observatory
GJ 3082 b,GJ 3082,2020,Published Confirmed,11.949,16.6186,Multiple Facilities
GJ 3090 b,GJ 3090,2022,TESS Project Candidate,2.8531016,22.4751,Transiting Exoplanet Survey Satellite (TESS)
GJ 3090 b,GJ 3090,2022,Published Confirmed,2.8531054,22.4751,Transiting Exoplanet Survey Satellite (TESS)
GJ 3138 b,GJ 3138,2017,Published Confirmed,1.22003,28.4712,La Silla Observatory
GJ 3138 c,GJ 3138,2017,Published Confirmed,5.974,28.4712,La Silla Observatory
GJ 3138 d,GJ 3138,2017,Published Confirmed,257.8,28.4712,La Silla Observatory
GJ 317 b,GJ 317,2007,Published Confirmed,692.0,15.1968,W. M. Keck Observatory
